GEMS Station Number;Sample Date;Sample Time;Depth;Parameter Code;Analysis Method Code;Value Flags;Value;Unit;Data Quality;Status
ZAF00246;1987-11-16;08:36;0.0;Alk-Tot;0;;159.9;mg/l;Fair;
ZAF00246;1987-11-02;08:58;0.0;Alk-Tot;0;;138.5;mg/l;Fair;
ZAF00246;1987-10-19;08:40;0.0;Alk-Tot;0;;102.0;mg/l;Fair;
ZAF00246;1987-10-05;08:58;0.0;Alk-Tot;0;;130.3;mg/l;Fair;
ZAF00246;1987-09-28;08:47;0.0;Alk-Tot;0;;254.0;mg/l;Fair;
ZAF00246;1987-09-21;08:40;0.0;Alk-Tot;0;;111.2;mg/l;Fair;
ZAF00246;1987-09-14;08:37;0.0;Alk-Tot;0;;113.4;mg/l;Fair;
ZAF00246;1987-09-07;08:38;0.0;Alk-Tot;0;;140.0;mg/l;Fair;
ZAF00246;1987-08-31;08:38;0.0;Alk-Tot;0;;98.2;mg/l;Fair;
ZAF00246;1987-08-24;08:45;0.0;Alk-Tot;0;;111.2;mg/l;Fair;
ZAF00246;1987-08-17;09:03;0.0;Alk-Tot;0;;110.5;mg/l;Fair;
ZAF00246;1987-08-07;15:00;0.0;Alk-Tot;0;;139.6;mg/l;Fair;
ZAF00246;1987-08-01;16:35;0.0;Alk-Tot;0;;266.3;mg/l;Fair;
ZAF00246;1987-07-24;13:45;0.0;Alk-Tot;0;;169.0;mg/l;Fair;
ZAF00246;1987-07-17;10:35;0.0;Alk-Tot;0;;306.9;mg/l;Fair;
ZAF00246;1987-07-13;08:42;0.0;Alk-Tot;0;;152.5;mg/l;Fair;
ZAF00246;1987-07-05;16:45;0.0;Alk-Tot;0;;395.7;mg/l;Fair;
ZAF00246;1987-06-24;11:45;0.0;Alk-Tot;0;;570.6;mg/l;Fair;
ZAF00246;1987-06-20;09:15;0.0;Alk-Tot;0;;303.8;mg/l;Fair;
ZAF00246;1987-06-11;12:00;0.0;Alk-Tot;0;;159.3;mg/l;Fair;
ZAF00246;1987-06-06;15:45;0.0;Alk-Tot;0;;133.1;mg/l;Fair;
ZAF00246;1987-05-28;10:30;0.0;Alk-Tot;0;;472.0;mg/l;Fair;
ZAF00246;1987-05-20;14:45;0.0;Alk-Tot;0;;591.3;mg/l;Fair;
ZAF00246;1987-05-12;09:35;0.0;Alk-Tot;0;;378.8;mg/l;Fair;
ZAF00246;1987-05-05;17:40;0.0;Alk-Tot;0;;148.9;mg/l;Fair;
ZAF00246;1987-04-30;16:20;0.0;Alk-Tot;0;;413.4;mg/l;Fair;
ZAF00246;1987-04-22;17:05;0.0;Alk-Tot;0;;384.2;mg/l;Fair;
ZAF00246;1987-04-13;08:47;0.0;Alk-Tot;0;;181.5;mg/l;Fair;
ZAF00246;1987-04-13;11:45;0.0;Alk-Tot;0;;154.5;mg/l;Fair;
ZAF00246;1987-04-01;14:30;0.0;Alk-Tot;0;;227.0;mg/l;Fair;
ZAF00246;1987-03-23;08:52;0.0;Alk-Tot;0;;113.7;mg/l;Fair;
ZAF00246;1987-03-16;08:56;0.0;Alk-Tot;0;;179.4;mg/l;Fair;
ZAF00246;1987-03-04;11:30;0.0;Alk-Tot;0;;151.7;mg/l;Fair;
ZAF00246;1987-02-23;08:40;0.0;Alk-Tot;0;;129.8;mg/l;Fair;
ZAF00246;1987-02-09;08:53;0.0;Alk-Tot;0;;92.0;mg/l;Fair;
ZAF00246;1987-01-26;08:47;0.0;Alk-Tot;0;;99.3;mg/l;Fair;
ZAF00246;1987-01-12;08:38;0.0;Alk-Tot;0;;100.2;mg/l;Fair;
ZAF00246;1986-12-29;08:47;0.0;Alk-Tot;0;;124.1;mg/l;Fair;
ZAF00246;1986-12-15;08:47;0.0;Alk-Tot;0;;111.7;mg/l;Fair;
ZAF00246;1986-12-01;08:48;0.0;Alk-Tot;0;;151.4;mg/l;Fair;
ZAF00246;1986-11-17;08:43;0.0;Alk-Tot;0;;136.7;mg/l;Fair;
ZAF00246;1986-11-03;08:40;0.0;Alk-Tot;0;;140.3;mg/l;Fair;
ZAF00246;1986-10-20;08:31;0.0;Alk-Tot;0;;155.0;mg/l;Fair;
ZAF00246;1986-09-29;08:22;0.0;Alk-Tot;0;;125.0;mg/l;Fair;
ZAF00246;1986-09-15;08:42;0.0;Alk-Tot;0;;128.4;mg/l;Fair;
ZAF00246;1986-09-03;09:03;0.0;Alk-Tot;0;;129.6;mg/l;Fair;
ZAF00246;1986-08-25;08:24;0.0;Alk-Tot;0;;164.1;mg/l;Fair;
ZAF00246;1986-08-11;08:40;0.0;Alk-Tot;0;;159.9;mg/l;Fair;
ZAF00246;1986-07-28;08:27;0.0;Alk-Tot;0;;148.0;mg/l;Fair;
ZAF00246;1986-07-14;08:33;0.0;Alk-Tot;0;;135.4;mg/l;Fair;
ZAF00246;1986-06-30;08:35;0.0;Alk-Tot;0;;150.2;mg/l;Fair;
ZAF00246;1986-06-17;08:10;0.0;Alk-Tot;0;;147.9;mg/l;Fair;
ZAF00246;1986-06-05;14:53;0.0;Alk-Tot;0;;642.0;mg/l;Fair;
ZAF00246;1986-05-20;09:10;0.0;Alk-Tot;0;;514.9;mg/l;Fair;
ZAF00246;1986-05-13;08:37;0.0;Alk-Tot;0;;154.5;mg/l;Fair;
ZAF00246;1986-04-29;08:30;0.0;Alk-Tot;0;;244.9;mg/l;Fair;
ZAF00246;1986-04-14;08:45;0.0;Alk-Tot;0;;173.5;mg/l;Fair;
ZAF00246;1986-03-31;08:51;0.0;Alk-Tot;0;;179.7;mg/l;Fair;
ZAF00246;1986-03-17;08:40;0.0;Alk-Tot;0;;381.1;mg/l;Fair;
ZAF00246;1986-03-03;09:11;0.0;Alk-Tot;0;;164.6;mg/l;Fair;
ZAF00246;1986-02-17;08:40;0.0;Alk-Tot;0;;137.3;mg/l;Fair;
ZAF00246;1986-02-03;08:15;0.0;Alk-Tot;0;;148.3;mg/l;Fair;
ZAF00246;1986-01-20;08:45;0.0;Alk-Tot;0;;146.4;mg/l;Fair;
ZAF00246;1986-01-06;08:47;0.0;Alk-Tot;0;;140.2;mg/l;Fair;
ZAF00246;1985-12-23;09:00;0.0;Alk-Tot;0;;139.9;mg/l;Fair;
ZAF00246;1985-12-09;08:40;0.0;Alk-Tot;0;;143.8;mg/l;Fair;
ZAF00246;1985-11-25;08:43;0.0;Alk-Tot;0;;122.5;mg/l;Fair;
ZAF00246;1985-11-11;08:35;0.0;Alk-Tot;0;;158.1;mg/l;Fair;
ZAF00246;1985-10-28;08:50;0.0;Alk-Tot;0;;131.4;mg/l;Fair;
ZAF00246;1985-10-14;08:30;0.0;Alk-Tot;0;;100.8;mg/l;Fair;
ZAF00246;1985-09-30;08:33;0.0;Alk-Tot;0;;119.0;mg/l;Fair;
ZAF00246;1985-09-16;08:37;0.0;Alk-Tot;0;;104.5;mg/l;Fair;
ZAF00246;1985-09-02;08:30;0.0;Alk-Tot;0;;111.1;mg/l;Fair;
ZAF00246;1985-08-19;08:44;0.0;Alk-Tot;0;;129.8;mg/l;Fair;
ZAF00246;1985-08-05;08:45;0.0;Alk-Tot;0;;62.1;mg/l;Fair;
ZAF00246;1985-07-22;08:15;0.0;Alk-Tot;0;;65.5;mg/l;Fair;
ZAF00246;1985-07-08;08:25;0.0;Alk-Tot;0;;60.1;mg/l;Fair;
ZAF00246;1985-06-24;08:11;0.0;Alk-Tot;0;;134.1;mg/l;Fair;
ZAF00246;1985-06-10;08:40;0.0;Alk-Tot;0;;206.8;mg/l;Fair;
ZAF00246;1985-05-27;08:26;0.0;Alk-Tot;0;;128.9;mg/l;Fair;
ZAF00246;1985-05-13;08:58;0.0;Alk-Tot;0;;150.6;mg/l;Fair;
ZAF00246;1985-04-29;08:25;0.0;Alk-Tot;0;;139.8;mg/l;Fair;
ZAF00246;1985-04-15;08:20;0.0;Alk-Tot;0;;111.0;mg/l;Fair;
ZAF00246;1985-04-01;08:03;0.0;Alk-Tot;0;;112.3;mg/l;Fair;
ZAF00246;1985-03-18;08:45;0.0;Alk-Tot;0;;149.8;mg/l;Fair;
ZAF00246;1985-03-04;08:17;0.0;Alk-Tot;0;;114.6;mg/l;Fair;
ZAF00246;1985-02-18;08:12;0.0;Alk-Tot;0;;140.9;mg/l;Fair;
ZAF00246;1985-02-04;08:30;0.0;Alk-Tot;0;;129.4;mg/l;Fair;
ZAF00246;1985-01-21;08:12;0.0;Alk-Tot;0;;134.9;mg/l;Fair;
ZAF00246;1985-01-07;08:12;0.0;Alk-Tot;0;;116.4;mg/l;Fair;
ZAF00246;1984-12-17;08:00;0.0;Alk-Tot;0;;121.1;mg/l;Fair;
ZAF00246;1984-12-03;08:20;0.0;Alk-Tot;0;;117.9;mg/l;Fair;
ZAF00246;1984-11-19;08:33;0.0;Alk-Tot;0;;90.4;mg/l;Fair;
ZAF00246;1984-11-05;08:53;0.0;Alk-Tot;0;;88.1;mg/l;Fair;
ZAF00246;1984-10-22;08:20;0.0;Alk-Tot;0;;81.8;mg/l;Fair;
ZAF00246;1984-10-08;09:05;0.0;Alk-Tot;0;;93.4;mg/l;Fair;
ZAF00246;1984-09-24;09:40;0.0;Alk-Tot;0;;94.2;mg/l;Fair;
ZAF00246;1984-09-10;09:15;0.0;Alk-Tot;0;;105.4;mg/l;Fair;
ZAF00246;1984-08-20;09:00;0.0;Alk-Tot;0;;91.8;mg/l;Fair;
ZAF00246;1984-08-01;09:11;0.0;Alk-Tot;0;;121.2;mg/l;Fair;
ZAF00246;1984-07-02;08:30;0.0;Alk-Tot;0;;99.7;mg/l;Fair;
ZAF00246;1984-07-04;08:52;0.0;Alk-Tot;0;;111.3;mg/l;Fair;
ZAF00246;1984-08-13;08:45;0.0;Alk-Tot;0;;82.4;mg/l;Fair;
ZAF00246;1984-08-27;08:45;0.0;Alk-Tot;0;;88.3;mg/l;Fair;
ZAF00246;1984-09-17;09:30;0.0;Alk-Tot;0;;96.3;mg/l;Fair;
ZAF00246;1984-10-01;11:00;0.0;Alk-Tot;0;;85.2;mg/l;Fair;
ZAF00246;1984-10-15;09:30;0.0;Alk-Tot;0;;112.4;mg/l;Fair;
ZAF00246;1984-10-29;08:40;0.0;Alk-Tot;0;;78.1;mg/l;Fair;
ZAF00246;1984-11-12;08:47;0.0;Alk-Tot;0;;93.9;mg/l;Fair;
ZAF00246;1984-11-26;08:30;0.0;Alk-Tot;0;;116.2;mg/l;Fair;
ZAF00246;1984-12-10;08:05;0.0;Alk-Tot;0;;102.9;mg/l;Fair;
ZAF00246;1984-12-24;08:06;0.0;Alk-Tot;0;;121.9;mg/l;Fair;
ZAF00246;1985-01-14;08:29;0.0;Alk-Tot;0;;111.6;mg/l;Fair;
ZAF00246;1985-01-28;08:20;0.0;Alk-Tot;0;;116.7;mg/l;Fair;
ZAF00246;1985-02-11;08:10;0.0;Alk-Tot;0;;125.6;mg/l;Fair;
ZAF00246;1985-02-25;08:03;0.0;Alk-Tot;0;;117.6;mg/l;Fair;
ZAF00246;1985-03-11;08:19;0.0;Alk-Tot;0;;119.2;mg/l;Fair;
ZAF00246;1985-03-25;08:20;0.0;Alk-Tot;0;;147.8;mg/l;Fair;
ZAF00246;1985-04-08;08:30;0.0;Alk-Tot;0;;116.8;mg/l;Fair;
ZAF00246;1985-04-22;08:25;0.0;Alk-Tot;0;;138.7;mg/l;Fair;
ZAF00246;1985-05-06;08:38;0.0;Alk-Tot;0;;121.7;mg/l;Fair;
ZAF00246;1985-05-20;08:27;0.0;Alk-Tot;0;;369.3;mg/l;Fair;
ZAF00246;1985-06-03;08:22;0.0;Alk-Tot;0;;496.3;mg/l;Fair;
ZAF00246;1985-06-17;08:25;0.0;Alk-Tot;0;;179.2;mg/l;Fair;
ZAF00246;1985-07-01;08:20;0.0;Alk-Tot;0;;195.4;mg/l;Fair;
ZAF00246;1985-07-15;08:30;0.0;Alk-Tot;0;;59.8;mg/l;Fair;
ZAF00246;1985-07-29;08:29;0.0;Alk-Tot;0;;63.0;mg/l;Fair;
ZAF00246;1985-08-12;08:25;0.0;Alk-Tot;0;;108.0;mg/l;Fair;
ZAF00246;1985-08-26;08:45;0.0;Alk-Tot;0;;115.8;mg/l;Fair;
ZAF00246;1985-09-09;08:40;0.0;Alk-Tot;0;;119.3;mg/l;Fair;
ZAF00246;1985-09-23;08:19;0.0;Alk-Tot;0;;112.7;mg/l;Fair;
ZAF00246;1985-10-07;08:30;0.0;Alk-Tot;0;;109.2;mg/l;Fair;
ZAF00246;1985-10-21;08:24;0.0;Alk-Tot;0;;137.7;mg/l;Fair;
ZAF00246;1985-11-04;08:40;0.0;Alk-Tot;0;;225.9;mg/l;Fair;
ZAF00246;1985-11-18;08:40;0.0;Alk-Tot;0;;143.9;mg/l;Fair;
ZAF00246;1985-12-02;09:12;0.0;Alk-Tot;0;;105.5;mg/l;Fair;
ZAF00246;1985-12-16;08:27;0.0;Alk-Tot;0;;160.6;mg/l;Fair;
ZAF00246;1985-12-30;08:45;0.0;Alk-Tot;0;;203.5;mg/l;Fair;
ZAF00246;1986-01-13;08:40;0.0;Alk-Tot;0;;143.5;mg/l;Fair;
ZAF00246;1986-01-27;08:50;0.0;Alk-Tot;0;;142.0;mg/l;Fair;
ZAF00246;1986-02-10;08:29;0.0;Alk-Tot;0;;169.7;mg/l;Fair;
ZAF00246;1986-02-24;08:40;0.0;Alk-Tot;0;;143.1;mg/l;Fair;
ZAF00246;1986-03-10;08:31;0.0;Alk-Tot;0;;152.0;mg/l;Fair;
ZAF00246;1986-03-24;08:45;0.0;Alk-Tot;0;;153.8;mg/l;Fair;
ZAF00246;1986-04-07;08:32;0.0;Alk-Tot;0;;169.0;mg/l;Fair;
ZAF00246;1986-04-21;08:40;0.0;Alk-Tot;0;;153.5;mg/l;Fair;
ZAF00246;1986-05-05;08:57;0.0;Alk-Tot;0;;151.7;mg/l;Fair;
ZAF00246;1986-05-19;08:30;0.0;Alk-Tot;0;;141.1;mg/l;Fair;
ZAF00246;1986-06-02;08:40;0.0;Alk-Tot;0;;503.6;mg/l;Fair;
ZAF00246;1986-06-09;08:46;0.0;Alk-Tot;0;;330.4;mg/l;Fair;
ZAF00246;1986-06-23;08:45;0.0;Alk-Tot;0;;163.9;mg/l;Fair;
ZAF00246;1986-07-07;08:30;0.0;Alk-Tot;0;;176.7;mg/l;Fair;
ZAF00246;1986-07-21;08:30;0.0;Alk-Tot;0;;172.4;mg/l;Fair;
ZAF00246;1986-08-04;08:40;0.0;Alk-Tot;0;;197.1;mg/l;Fair;
ZAF00246;1986-08-18;08:36;0.0;Alk-Tot;0;;236.3;mg/l;Fair;
ZAF00246;1986-09-01;08:30;0.0;Alk-Tot;0;;164.1;mg/l;Fair;
ZAF00246;1986-09-08;08:40;0.0;Alk-Tot;0;;152.0;mg/l;Fair;
ZAF00246;1986-09-22;08:52;0.0;Alk-Tot;0;;123.0;mg/l;Fair;
ZAF00246;1986-10-06;08:43;0.0;Alk-Tot;0;;110.9;mg/l;Fair;
ZAF00246;1986-10-27;08:36;0.0;Alk-Tot;0;;135.2;mg/l;Fair;
ZAF00246;1986-11-10;08:36;0.0;Alk-Tot;0;;143.4;mg/l;Fair;
ZAF00246;1986-11-24;08:40;0.0;Alk-Tot;0;;123.7;mg/l;Fair;
ZAF00246;1986-12-08;10:00;0.0;Alk-Tot;0;;150.8;mg/l;Fair;
ZAF00246;1986-12-22;08:45;0.0;Alk-Tot;0;;280.2;mg/l;Fair;
ZAF00246;1987-01-05;08:45;0.0;Alk-Tot;0;;96.7;mg/l;Fair;
ZAF00246;1987-01-19;08:40;0.0;Alk-Tot;0;;104.3;mg/l;Fair;
ZAF00246;1987-02-02;09:23;0.0;Alk-Tot;0;;108.4;mg/l;Fair;
ZAF00246;1987-02-16;08:45;0.0;Alk-Tot;0;;153.7;mg/l;Fair;
ZAF00246;1987-03-02;08:53;0.0;Alk-Tot;0;;124.8;mg/l;Fair;
ZAF00246;1987-03-13;12:00;0.0;Alk-Tot;0;;291.8;mg/l;Fair;
ZAF00246;1987-03-21;16:30;0.0;Alk-Tot;0;;157.3;mg/l;Fair;
ZAF00246;1987-03-30;09:03;0.0;Alk-Tot;0;;123.1;mg/l;Fair;
ZAF00246;1987-03-30;07:15;0.0;Alk-Tot;0;;175.8;mg/l;Fair;
ZAF00246;1987-04-06;08:45;0.0;Alk-Tot;0;;179.8;mg/l;Fair;
ZAF00246;1987-04-20;09:00;0.0;Alk-Tot;0;;124.5;mg/l;Fair;
ZAF00246;1987-04-27;09:03;0.0;Alk-Tot;0;;158.7;mg/l;Fair;
ZAF00246;1987-05-04;08:40;0.0;Alk-Tot;0;;206.6;mg/l;Fair;
ZAF00246;1987-05-11;08:45;0.0;Alk-Tot;0;;119.3;mg/l;Fair;
ZAF00246;1987-05-18;09:02;0.0;Alk-Tot;0;;337.8;mg/l;Fair;
ZAF00246;1987-05-25;09:03;0.0;Alk-Tot;0;;533.3;mg/l;Fair;
ZAF00246;1987-06-01;08:50;0.0;Alk-Tot;0;;506.5;mg/l;Fair;
ZAF00246;1987-06-08;08:47;0.0;Alk-Tot;0;;292.4;mg/l;Fair;
ZAF00246;1987-06-15;08:58;0.0;Alk-Tot;0;;124.2;mg/l;Fair;
ZAF00246;1987-06-22;08:47;0.0;Alk-Tot;0;;176.4;mg/l;Fair;
ZAF00246;1987-06-29;08:20;0.0;Alk-Tot;0;;245.7;mg/l;Fair;
ZAF00246;1987-07-06;08:45;0.0;Alk-Tot;0;;200.7;mg/l;Fair;
ZAF00246;1987-07-16;14:27;0.0;Alk-Tot;0;;653.5;mg/l;Fair;
ZAF00246;1987-07-20;09:03;0.0;Alk-Tot;0;;119.7;mg/l;Fair;
ZAF00246;1987-07-27;08:40;0.0;Alk-Tot;0;;373.9;mg/l;Fair;
ZAF00246;1987-08-03;08:42;0.0;Alk-Tot;0;;111.8;mg/l;Fair;
ZAF00246;1987-08-10;08:58;0.0;Alk-Tot;0;;140.6;mg/l;Fair;
ZAF00246;1987-08-22;17:45;0.0;Alk-Tot;0;;141.1;mg/l;Fair;
ZAF00246;1987-08-29;11:45;0.0;Alk-Tot;0;;157.3;mg/l;Fair;
ZAF00246;1987-09-03;17:40;0.0;Alk-Tot;0;;214.8;mg/l;Fair;
ZAF00246;1987-09-09;11:10;0.0;Alk-Tot;0;;124.5;mg/l;Fair;
ZAF00246;1987-09-20;17:15;0.0;Alk-Tot;0;;133.8;mg/l;Fair;
ZAF00246;1987-09-24;17:45;0.0;Alk-Tot;0;;338.9;mg/l;Fair;
ZAF00246;1987-10-03;14:45;0.0;Alk-Tot;0;;256.0;mg/l;Fair;
ZAF00246;1987-10-12;08:47;0.0;Alk-Tot;0;;126.0;mg/l;Fair;
ZAF00246;1987-10-26;08:47;0.0;Alk-Tot;0;;95.3;mg/l;Fair;
ZAF00246;1987-11-09;08:52;0.0;Alk-Tot;0;;116.0;mg/l;Fair;
ZAF00246;1987-11-19;14:45;0.0;Alk-Tot;0;;94.0;mg/l;Fair;
ZAF00246;1987-11-25;07:00;0.0;Alk-Tot;0;;87.4;mg/l;Fair;
ZAF00246;1987-12-01;18:10;0.0;Alk-Tot;0;;124.3;mg/l;Fair;
ZAF00246;1987-12-09;10:30;0.0;Alk-Tot;0;;102.6;mg/l;Fair;
ZAF00246;1987-12-19;13:30;0.0;Alk-Tot;0;;94.1;mg/l;Fair;
ZAF00246;1987-12-25;19:00;0.0;Alk-Tot;0;;98.8;mg/l;Fair;
ZAF00246;1988-01-03;17:10;0.0;Alk-Tot;0;;81.6;mg/l;Fair;
ZAF00246;1988-01-10;13:35;0.0;Alk-Tot;0;;98.9;mg/l;Fair;
ZAF00246;1988-01-18;09:22;0.0;Alk-Tot;0;;98.4;mg/l;Fair;
ZAF00246;1988-01-22;07:45;0.0;Alk-Tot;0;;205.2;mg/l;Fair;
ZAF00246;1988-02-01;08:53;0.0;Alk-Tot;0;;95.7;mg/l;Fair;
ZAF00246;1988-02-08;09:10;0.0;Alk-Tot;0;;101.7;mg/l;Fair;
ZAF00246;1988-02-15;08:53;0.0;Alk-Tot;0;;112.9;mg/l;Fair;
ZAF00246;1988-02-21;19:00;0.0;Alk-Tot;0;;187.1;mg/l;Fair;
ZAF00246;1988-02-24;16:15;0.0;Alk-Tot;0;;217.4;mg/l;Fair;
ZAF00246;1988-02-29;09:08;0.0;Alk-Tot;0;;97.1;mg/l;Fair;
ZAF00246;1988-03-07;08:53;0.0;Alk-Tot;0;;115.1;mg/l;Fair;
ZAF00246;1988-03-11;09:10;0.0;Alk-Tot;0;;92.7;mg/l;Fair;
ZAF00246;1988-03-17;16:45;0.0;Alk-Tot;0;;121.8;mg/l;Fair;
ZAF00246;1988-03-22;15:55;0.0;Alk-Tot;0;;165.4;mg/l;Fair;
ZAF00246;1988-04-02;19:00;0.0;Alk-Tot;0;;108.7;mg/l;Fair;
ZAF00246;1988-06-20;09:18;0.0;Alk-Tot;0;;251.5;mg/l;Fair;
ZAF00246;1988-06-13;08:50;0.0;Alk-Tot;0;;343.9;mg/l;Fair;
ZAF00246;1988-06-06;09:00;0.0;Alk-Tot;0;;179.1;mg/l;Fair;
ZAF00246;1988-06-04;12:00;0.0;Alk-Tot;0;;453.7;mg/l;Fair;
ZAF00246;1988-05-24;15:15;0.0;Alk-Tot;0;;548.6;mg/l;Fair;
ZAF00246;1988-05-16;08:58;0.0;Alk-Tot;0;;176.0;mg/l;Fair;
ZAF00246;1988-05-09;09:00;0.0;Alk-Tot;0;;194.7;mg/l;Fair;
ZAF00246;1988-04-30;18:10;0.0;Alk-Tot;0;;263.1;mg/l;Fair;
ZAF00246;1988-04-18;09:06;0.0;Alk-Tot;0;;117.0;mg/l;Fair;
ZAF00246;1988-04-11;09:10;0.0;Alk-Tot;0;;137.1;mg/l;Fair;
ZAF00246;1988-04-08;08:45;0.0;Alk-Tot;0;;169.1;mg/l;Fair;
ZAF00246;1988-04-17;15:10;0.0;Alk-Tot;0;;106.9;mg/l;Fair;
ZAF00246;1988-04-25;08:37;0.0;Alk-Tot;0;;131.4;mg/l;Fair;
ZAF00246;1988-05-03;10:10;0.0;Alk-Tot;0;;428.6;mg/l;Fair;
ZAF00246;1988-05-11;11:10;0.0;Alk-Tot;0;;388.4;mg/l;Fair;
ZAF00246;1988-05-23;08:48;0.0;Alk-Tot;0;;377.5;mg/l;Fair;
ZAF00246;1988-05-30;09:18;0.0;Alk-Tot;0;;547.1;mg/l;Fair;
ZAF00246;1988-06-05;18:00;0.0;Alk-Tot;0;;266.5;mg/l;Fair;
ZAF00246;1988-06-07;18:00;0.0;Alk-Tot;0;;108.9;mg/l;Fair;
ZAF00246;1988-06-19;08:00;0.0;Alk-Tot;0;;173.7;mg/l;Fair;
ZAF00246;1993-08-26;11:34;0.0;Alk-Tot;0;;336.2;mg/l;Fair;
ZAF00246;1993-08-12;11:31;0.0;Alk-Tot;0;;339.2;mg/l;Fair;
ZAF00246;1993-07-29;12:17;0.0;Alk-Tot;0;;492.0;mg/l;Fair;
ZAF00246;1993-07-15;11:57;0.0;Alk-Tot;0;;193.6;mg/l;Fair;
ZAF00246;1993-07-01;11:58;0.0;Alk-Tot;0;;553.2;mg/l;Fair;
ZAF00246;1993-06-17;11:38;0.0;Alk-Tot;0;;486.9;mg/l;Fair;
ZAF00246;1993-06-03;12:38;0.0;Alk-Tot;0;;646.7;mg/l;Fair;
ZAF00246;1993-05-12;11:44;0.0;Alk-Tot;0;;166.4;mg/l;Fair;
ZAF00246;1993-04-29;12:02;0.0;Alk-Tot;0;;129.1;mg/l;Fair;
ZAF00246;1993-04-15;11:32;0.0;Alk-Tot;0;;150.2;mg/l;Fair;
ZAF00246;1993-04-01;11:28;0.0;Alk-Tot;0;;146.4;mg/l;Fair;
ZAF00246;1993-03-18;10:50;0.0;Alk-Tot;0;;116.0;mg/l;Fair;
ZAF00246;1993-03-04;11:17;0.0;Alk-Tot;0;;145.5;mg/l;Fair;
ZAF00246;1993-02-18;10:53;0.0;Alk-Tot;0;;157.5;mg/l;Fair;
ZAF00246;1993-02-04;11:35;0.0;Alk-Tot;0;;189.2;mg/l;Fair;
ZAF00246;1993-01-21;11:12;0.0;Alk-Tot;0;;139.2;mg/l;Fair;
ZAF00246;1993-01-07;10:44;0.0;Alk-Tot;0;;137.3;mg/l;Fair;
ZAF00246;1992-12-24;17:30;0.0;Alk-Tot;0;;158.4;mg/l;Fair;
ZAF00246;1992-12-10;11:30;0.0;Alk-Tot;0;;171.8;mg/l;Fair;
ZAF00246;1992-11-25;18:10;0.0;Alk-Tot;0;;287.2;mg/l;Fair;
ZAF00246;1992-11-12;11:49;0.0;Alk-Tot;0;;149.7;mg/l;Fair;
ZAF00246;1992-10-28;16:30;0.0;Alk-Tot;0;;149.9;mg/l;Fair;
ZAF00246;1992-10-10;14:00;0.0;Alk-Tot;0;;208.8;mg/l;Fair;
ZAF00246;1992-09-26;19:00;0.0;Alk-Tot;0;;218.3;mg/l;Fair;
ZAF00246;1992-09-12;09:30;0.0;Alk-Tot;0;;176.4;mg/l;Fair;
ZAF00246;1992-08-29;18:50;0.0;Alk-Tot;0;;120.5;mg/l;Fair;
ZAF00246;1992-08-16;16:00;0.0;Alk-Tot;0;;194.4;mg/l;Fair;
ZAF00246;1992-08-01;15:00;0.0;Alk-Tot;0;;136.8;mg/l;Fair;
ZAF00246;1992-07-19;15:15;0.0;Alk-Tot;0;;147.2;mg/l;Fair;
ZAF00246;1992-07-05;09:05;0.0;Alk-Tot;0;;174.5;mg/l;Fair;
ZAF00246;1992-06-22;09:28;0.0;Alk-Tot;0;;126.7;mg/l;Fair;
ZAF00246;1992-06-14;16:45;0.0;Alk-Tot;0;;500.0;mg/l;Fair;
ZAF00246;1992-06-01;09:28;0.0;Alk-Tot;0;;508.1;mg/l;Fair;
ZAF00246;1992-05-09;08:05;0.0;Alk-Tot;0;;157.1;mg/l;Fair;
ZAF00246;1992-05-02;18:00;0.0;Alk-Tot;0;;177.2;mg/l;Fair;
ZAF00246;1992-04-18;08:05;0.0;Alk-Tot;0;;230.9;mg/l;Fair;
ZAF00246;1992-04-05;08:10;0.0;Alk-Tot;0;;139.5;mg/l;Fair;
ZAF00246;1992-03-26;16:10;0.0;Alk-Tot;0;;126.9;mg/l;Fair;
ZAF00246;1992-03-11;10:15;0.0;Alk-Tot;0;;131.2;mg/l;Fair;
ZAF00246;1992-01-15;07:30;0.0;Alk-Tot;0;;172.3;mg/l;Fair;
ZAF00246;1991-11-24;16:30;0.0;Alk-Tot;0;;143.0;mg/l;Fair;
ZAF00246;1991-08-19;08:45;0.0;Alk-Tot;0;;131.6;mg/l;Fair;
ZAF00246;1991-08-06;09:05;0.0;Alk-Tot;0;;120.7;mg/l;Fair;
ZAF00246;1991-05-08;10:25;0.0;Alk-Tot;0;;148.9;mg/l;Fair;
ZAF00246;1991-03-06;13:15;0.0;Alk-Tot;0;;123.8;mg/l;Fair;
ZAF00246;1990-11-07;13:00;0.0;Alk-Tot;0;;173.0;mg/l;Fair;
ZAF00246;1990-08-08;16:20;0.0;Alk-Tot;0;;114.4;mg/l;Fair;
ZAF00246;1990-05-02;14:50;0.0;Alk-Tot;0;;237.9;mg/l;Fair;
ZAF00246;1990-04-18;15:00;0.0;Alk-Tot;0;;208.8;mg/l;Fair;
ZAF00246;1990-03-21;14:45;0.0;Alk-Tot;0;;219.2;mg/l;Fair;
ZAF00246;1990-01-22;09:19;0.0;Alk-Tot;0;;128.2;mg/l;Fair;
ZAF00246;1990-01-08;09:24;0.0;Alk-Tot;0;;129.8;mg/l;Fair;
ZAF00246;1989-11-27;08:48;0.0;Alk-Tot;0;;216.5;mg/l;Fair;
ZAF00246;1989-11-13;09:21;0.0;Alk-Tot;0;;332.5;mg/l;Fair;
